sector,price,area,noOfOpenSides,price_per_sqft,Maintenance_Staff,Water_Storage,Vaastu_Compliant,Rain_Water_Harvesting,Rating,Metro,Park,School,College,Hospital,Shrine,Mall,Airport,latitude,longitude
sector 2,5.21,3238.76,1.0,0.0016086403438352,0.0,0.0,1.0,0.0,4.75,1,1,1,1,1,1,1,0,28.5095,77.032
sector 2,6.32,4680.599999999999,1.0,0.0013502542409092,0.0,0.0,1.0,0.0,4.75,1,1,1,1,1,1,1,0,28.5095,77.032
sector 2,6.35,4680.599999999999,2.0,0.0013566636755971,0.0,0.0,1.0,0.0,4.75,1,1,1,1,1,1,1,0,28.5095,77.032
sector 45,1.81,903.84,1.0,0.0020025668259869,1.0,1.0,1.0,1.0,4.25,1,1,1,1,1,0,0,0,28.4466,77.066
sector 2,2.35,1560.2,1.0,0.0015062171516472,0.0,0.0,0.0,0.0,4.75,1,1,1,1,1,1,1,0,28.5095,77.032
sector 2,3.92,269.0,1.0,0.0145724907063197,0.0,0.0,0.0,0.0,4.75,1,1,1,1,1,1,1,0,28.5095,77.032
sector 99,5.5,3830.56,2.0,0.0014358213942608,1.0,1.0,0.0,1.0,4.375,0,0,1,1,1,0,1,1,28.464,76.9614
sector 99,3.91,2281.12,2.0,0.0017140702812653,1.0,1.0,0.0,1.0,4.375,0,0,1,1,1,0,1,1,28.464,76.9614
sector 102,2.38,1710.84,1.0,0.0013911295036356,1.0,1.0,0.0,1.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 99,3.46,2410.24,1.0,0.0014355416887944,1.0,1.0,0.0,1.0,4.375,0,0,1,1,1,0,1,1,28.464,76.9614
sector 83,1.96,1614.0,2.0,0.0012143742255266,1.0,1.0,1.0,1.0,4.75,0,0,0,0,0,0,0,0,28.3986,76.9647
sector 11,0.15,118.36,2.0,0.0012673200405542,0.0,1.0,0.0,1.0,4.0,0,0,1,1,1,0,1,0,28.4531,77.0202
sector 45,3.7,1839.96,2.0,0.0020109132807234,1.0,1.0,1.0,1.0,4.25,1,1,1,1,1,0,0,0,28.4466,77.066
sector 50,12.7,6929.44,2.0,0.0018327599344247,1.0,1.0,1.0,1.0,4.75,0,0,1,1,1,0,1,0,28.4178,77.0628
sector 50,12.5,774.72,1.0,0.0161348616274266,1.0,1.0,1.0,1.0,4.75,0,0,1,1,1,0,1,0,28.4178,77.0628
sector 47,19.5,1054.48,2.0,0.0184925271223731,1.0,1.0,1.0,1.0,4.75,0,0,1,1,1,0,1,0,28.4276,77.0492
sector 47,19.0,9522.6,2.0,0.0019952533971814,1.0,1.0,1.0,0.0,4.75,0,0,1,1,1,0,1,0,28.4276,77.0492
sector 73,2.16,1560.2,2.0,0.0013844378925778,1.0,1.0,1.0,1.0,3.0,0,0,0,0,0,0,1,0,28.4072,77.0118
sector 26,12.5,4519.2,1.0,0.0027659762789874,1.0,1.0,1.0,1.0,5.0,1,1,0,0,0,1,0,0,28.4757,77.1032
sector 73,2.2,1581.72,2.0,0.0013908909288622,1.0,1.0,1.0,1.0,3.0,0,0,0,0,0,0,1,0,28.4072,77.0118
sector 27,3.5,1452.6,1.0,0.0024094726696957,1.0,1.0,1.0,1.0,4.5,1,1,0,0,0,1,0,0,28.4658,77.0917
sector 28,4.25,1624.76,2.0,0.0026157709446318,1.0,1.0,1.0,1.0,4.5,1,1,0,0,0,1,1,0,28.4728,77.0865
sector 41,11.5,4519.2,2.0,0.0025446981766684,1.0,1.0,1.0,1.0,5.0,1,1,1,1,1,0,0,0,28.4557,77.0632
sector 12,0.28,903.84,1.0,0.0003097893432465,0.0,0.0,0.0,0.0,4.0,1,1,1,1,1,0,1,1,28.4723,77.032
sector 33,3.0,1732.36,1.0,0.0017317416703225,1.0,1.0,1.0,1.0,3.0,0,0,1,1,1,0,0,1,28.442,77.0207
sector 43,6.5,2700.76,2.0,0.0024067299574934,0.0,0.0,0.0,0.0,5.0,1,1,1,1,1,1,0,0,28.4629,77.0772
sector 43,5.1,1936.8,1.0,0.002633209417596,1.0,1.0,1.0,1.0,4.0,1,1,1,1,1,1,0,0,28.4629,77.0772
sector 43,8.0,2700.76,1.0,0.0029621291784534,1.0,1.0,1.0,1.0,4.0,1,1,1,1,1,1,0,0,28.4629,77.0772
sector 43,1.3,538.0,2.0,0.0024163568773234,1.0,1.0,1.0,1.0,4.0,1,1,1,1,1,1,0,0,28.4629,77.0772
sector 4,3.65,2700.76,3.0,0.0013514714376693,0.0,0.0,1.0,0.0,5.0,1,1,1,1,1,1,0,0,28.4738,77.0107
sector 88a,2.7,2431.76,2.0,0.0011103069381846,1.0,1.0,1.0,1.0,3.0,1,1,0,0,0,0,0,0,28.4347,76.9557
sector 42,6.5,3077.36,2.0,0.0021122000675904,1.0,0.0,1.0,1.0,4.0,1,1,1,1,1,1,0,0,28.4576,77.102
sector 26,18.9,5670.52,2.0,0.003333027658839,1.0,1.0,1.0,1.0,5.0,1,1,1,1,1,0,1,1,28.4757,77.1032
sector 45,9.0,4519.2,1.0,0.0019915029208709,1.0,1.0,1.0,1.0,4.25,0,0,1,1,1,0,0,0,28.4466,77.066
sector 48,8.53,4519.2,1.0,0.001887502212781,1.0,1.0,1.0,1.0,4.25,1,1,1,0,0,0,1,0,28.4177,77.0359
sector 42,1.58,720.92,1.0,0.0021916440104311,1.0,1.0,1.0,1.0,4.0,1,1,1,1,1,1,0,0,28.4576,77.102
sector 42,2.15,903.84,1.0,0.0023787395999291,1.0,1.0,1.0,1.0,3.0,1,1,1,1,1,1,0,0,28.4576,77.102
sector 112,1.68,1162.08,2.0,0.0014456836018174,1.0,1.0,1.0,1.0,4.0,1,1,1,1,1,1,1,0,28.5189,77.0183
sector 112,1.79,1237.4,2.0,0.0014465815419427,1.0,1.0,1.0,1.0,4.0,1,1,1,1,1,1,1,0,28.5189,77.0183
sector 37d,1.98,2700.76,1.0,0.0007331269716672,1.0,1.0,1.0,1.0,4.0,0,0,0,0,0,0,0,0,28.4478,76.9703
sector 95,0.9,1076.0,1.0,0.0008364312267657,0.0,1.0,1.0,1.0,4.875,0,0,1,1,1,0,1,1,28.4172,76.9081
sector 95,0.96,1076.0,1.0,0.0008921933085501,1.0,1.0,1.0,1.0,4.25,0,0,1,1,1,0,1,1,28.4172,76.9081
sector 46,3.1,1452.6,1.0,0.0021341043645876,1.0,1.0,1.0,1.0,4.25,0,0,1,1,1,0,1,0,28.4374,77.0586
sector 33,6.11,3819.8,1.0,0.0015995601863971,1.0,1.0,1.0,1.0,3.0,1,1,1,0,0,0,1,1,28.442,77.0207
sector 33,3.52,2248.84,1.0,0.001565251418509,1.0,1.0,1.0,1.0,4.0,1,1,1,0,0,0,1,1,28.442,77.0207
sector 33,7.5,4497.68,1.0,0.0016675263691503,1.0,1.0,1.0,1.0,3.0,1,1,1,0,0,0,1,1,28.442,77.0207
sector 82a,21.0,1570.96,2.0,0.0133676223455721,1.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,28.3858,76.9686
sector 82,1.4,1054.48,1.0,0.0013276686139139,1.0,0.0,0.0,0.0,4.0,0,0,1,0,0,0,1,1,28.3935,76.96
sector 82,1.8,1345.0,1.0,0.0013382899628252,1.0,0.0,0.0,0.0,4.0,0,0,1,0,0,0,1,1,28.3935,76.96
sector 82a,1.98,1484.88,1.0,0.0013334410861483,1.0,0.0,0.0,1.0,5.0,0,0,0,0,0,0,0,0,28.3858,76.9686
sector 82a,1.55,1032.96,1.0,0.0015005421313506,1.0,1.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,28.3858,76.9686
sector 45,10.0,7112.36,1.0,0.0014060030707107,0.0,0.0,0.0,0.0,4.25,1,1,1,1,1,0,0,0,28.4466,77.066
sector 46,3.2,1452.6,1.0,0.0022029464408646,0.0,0.0,1.0,0.0,4.25,0,0,1,1,1,0,1,0,28.4374,77.0586
sector 40,7.75,4497.68,1.0,0.0017231105814553,0.0,0.0,0.0,1.0,4.0,1,1,1,1,1,0,0,0,28.4498,77.0567
sector 42,2.3,903.84,1.0,0.0025446981766684,1.0,0.0,0.0,0.0,4.0,1,1,1,1,1,1,0,0,28.4576,77.102
sector 46,6.5,3077.36,2.0,0.0021122000675904,0.0,0.0,1.0,0.0,4.25,0,0,1,1,1,0,1,0,28.4374,77.0586
sector 45,6.15,3077.36,1.0,0.001998466217797,0.0,1.0,0.0,0.0,4.25,1,1,1,1,1,0,0,0,28.4466,77.066
sector 38,2.9,1452.6,2.0,0.0019964202120335,1.0,0.0,0.0,0.0,4.25,0,0,1,0,0,1,1,0,28.4347,77.043
sector 40,3.0,1452.6,1.0,0.0020652622883106,1.0,0.0,1.0,0.0,4.0,1,1,1,1,1,0,0,0,28.4498,77.0567
sector 73,5.65,2248.84,2.0,0.0025124063961864,0.0,0.0,0.0,0.0,3.0,1,1,1,1,1,0,1,1,28.4072,77.0118
sector 45,6.5,3077.36,2.0,0.0021122000675904,0.0,0.0,0.0,1.0,4.25,1,1,1,1,1,0,0,0,28.4466,77.066
sector 99a,1.13,1022.2,2.0,0.001105458814322,1.0,1.0,1.0,1.0,3.25,0,0,1,1,1,0,1,0,28.4561,76.9542
sector 99a,1.5,1366.52,2.0,0.0010976787752832,1.0,1.0,1.0,1.0,3.25,1,1,1,1,1,0,1,1,28.4561,76.9542
sector 2,8.28,4519.2,1.0,0.0018321826872012,1.0,1.0,1.0,1.0,4.75,1,1,1,1,1,1,1,0,28.5095,77.032
sector 99,4.6,3184.96,2.0,0.0014442881543253,0.0,0.0,1.0,0.0,4.375,0,0,1,1,1,0,1,1,28.464,76.9614
sector 99,6.64,5799.64,2.0,0.0011448986488816,0.0,1.0,0.0,0.0,4.375,0,0,1,1,1,0,1,1,28.464,76.9614
sector 99,4.16,2334.92,2.0,0.0017816456238329,1.0,0.0,0.0,0.0,4.375,0,0,1,1,1,0,1,1,28.464,76.9614
sector 102,2.6,1624.76,1.0,0.0016002363425982,0.0,0.0,1.0,0.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 108,2.1,1624.76,1.0,0.0012924985844063,1.0,0.0,0.0,0.0,4.375,0,0,1,1,1,0,0,1,28.5134,76.983
sector 10a,4.45,3077.36,1.0,0.001446044661658,0.0,1.0,0.0,0.0,4.75,1,1,0,0,0,1,0,0,28.4469,77.0106
sector 11,0.24,2700.76,2.0,8.886387535360417e-05,1.0,1.0,1.0,1.0,4.0,1,1,1,1,1,0,1,1,28.4531,77.0202
sector 2,6.5,4680.599999999999,2.0,0.0013887108490364,0.0,0.0,1.0,0.0,4.75,1,1,1,1,1,1,1,0,28.5095,77.032
sector 2,8.8,7198.44,3.0,0.001222487094426,0.0,0.0,1.0,0.0,4.75,1,1,1,1,1,1,1,0,28.5095,77.032
sector 2,7.12,4680.599999999999,2.0,0.0015211724992522,0.0,0.0,1.0,0.0,4.75,1,1,1,1,1,1,1,0,28.5095,77.032
sector 102,3.5,2248.84,1.0,0.0015563579445402,1.0,1.0,1.0,1.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 51,1.8,903.84,1.0,0.0019915029208709,0.0,1.0,1.0,1.0,4.5,1,1,1,1,1,1,0,1,28.432,77.0686
sector 33,4.09,2625.44,2.0,0.0015578341154244,1.0,1.0,1.0,1.0,3.0,0,0,1,1,1,0,0,1,28.442,77.0207
sector 99a,1.42,1452.6,2.0,0.0009775574831336,1.0,1.0,1.0,1.0,3.25,0,0,1,1,1,0,1,1,28.4561,76.9542
sector 99a,1.25,1280.44,2.0,0.0009762269219955,1.0,1.0,1.0,1.0,3.25,0,0,1,1,1,0,1,1,28.4561,76.9542
sector 99a,1.13,1151.32,2.0,0.0009814821248653,1.0,1.0,1.0,1.0,3.25,0,0,1,1,1,0,1,1,28.4561,76.9542
sector 102,2.95,182.92,2.0,0.0161272687513667,1.0,0.0,0.0,1.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 24,12.0,4519.2,1.0,0.0026553372278279,1.0,1.0,1.0,1.0,4.5,1,1,0,0,0,1,0,0,28.4939,77.1038
sector 57,5.54,2690.0,1.0,0.0020594795539033,1.0,1.0,1.0,1.0,4.0,1,1,1,1,1,1,0,0,28.4232,77.0752
sector 99a,1.59,1355.76,2.0,0.0011727739422906,1.0,1.0,1.0,1.0,3.25,1,1,1,1,1,0,1,1,28.4561,76.9542
sector 92,1.75,2248.84,1.0,0.0007781789722701,1.0,1.0,1.0,1.0,4.0,0,0,0,0,0,0,0,0,28.4079,76.9153
sector 38,4.6,2367.2,1.0,0.0019432240621831,1.0,1.0,1.0,1.0,4.25,0,0,1,0,0,1,1,0,28.4347,77.043
sector 57,2.2,1452.6,1.0,0.0015145256780944,0.0,0.0,0.0,0.0,4.0,1,1,1,1,1,1,0,0,28.4232,77.0752
sector 51,3.0,2700.76,1.0,0.00111079844192,1.0,0.0,1.0,1.0,4.5,0,0,1,1,1,1,0,0,28.432,77.0686
sector 52,2.55,1635.52,1.0,0.0015591371551555,1.0,1.0,1.0,1.0,4.5,1,1,1,1,1,1,0,0,28.4379,77.0785
sector 93,1.72,1291.2,1.0,0.0013320941759603,1.0,0.0,0.0,0.0,4.0,0,0,0,1,1,0,1,1,28.4153,76.9326
sector 39,4.6,3238.76,1.0,0.0014202966567451,1.0,1.0,0.0,1.0,4.25,0,0,1,0,0,1,1,0,28.4434,77.0515
sector 89,1.93,1624.76,1.0,0.001187867746621,1.0,1.0,1.0,1.0,4.0,0,0,1,1,1,0,0,0,28.4253,76.9439
sector 89,2.58,2442.52,1.0,0.0010562861307174,1.0,1.0,1.0,1.0,4.0,0,0,1,1,1,0,0,0,28.4253,76.9439
sector 83,4.8,3593.84,1.0,0.0013356187253745,1.0,0.0,0.0,1.0,4.75,0,0,1,0,0,0,0,0,28.3986,76.9647
sector 83,1.92,1441.84,1.0,0.0013316318038062,1.0,1.0,1.0,1.0,4.75,0,0,0,0,0,0,0,0,28.3986,76.9647
sector 33,3.75,2248.84,1.0,0.0016675263691503,0.0,0.0,0.0,0.0,4.0,0,0,1,1,1,0,0,1,28.442,77.0207
sector 45,12.5,4519.2,1.0,0.0027659762789874,1.0,0.0,0.0,0.0,4.5,1,1,1,1,1,0,0,0,28.4466,77.066
sector 83,4.2,3593.84,1.0,0.0011686663847027,0.0,0.0,1.0,0.0,4.75,0,0,0,0,0,0,0,0,28.3986,76.9647
sector 102,2.7,1624.76,2.0,0.0016617838942366,1.0,1.0,1.0,1.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 73,4.5,2248.84,1.0,0.0020010316429803,1.0,1.0,1.0,1.0,3.0,1,1,1,1,1,0,1,1,28.4072,77.0118
sector 73,9.0,4497.68,1.0,0.0020010316429803,1.0,1.0,1.0,1.0,4.0,1,1,1,1,1,0,1,1,28.4072,77.0118
sector 95,1.24,1398.8,1.0,0.0008864741206748,1.0,1.0,1.0,1.0,4.25,0,0,0,0,0,0,0,0,28.4172,76.9081
sector 65,8.98,3593.84,1.0,0.0024987200320548,1.0,1.0,0.0,1.0,4.25,0,0,1,1,1,0,1,1,28.403,77.069
sector 28,8.0,2431.76,1.0,0.003289798335362,1.0,1.0,1.0,1.0,4.75,1,1,0,1,1,1,1,0,28.4728,77.0865
sector 88a,2.15,1678.56,1.0,0.0012808597845772,1.0,1.0,1.0,1.0,3.0,0,0,1,1,1,0,1,1,28.4347,76.9557
sector 24,5.68,2840.64,2.0,0.0019995493973189,1.0,0.0,0.0,0.0,4.5,1,1,0,0,0,1,0,0,28.4939,77.1038
sector 65,3.6,1624.76,2.0,0.0022157118589822,1.0,0.0,1.0,0.0,4.25,0,0,0,1,1,1,0,0,28.403,77.069
sector 108,2.53,182.92,2.0,0.0138311830308331,1.0,1.0,1.0,1.0,4.375,0,0,1,1,1,0,0,1,28.5134,76.983
sector 28,7.5,2421.0,1.0,0.0030978934324659,1.0,0.0,0.0,0.0,4.75,1,1,0,1,1,1,1,0,28.4728,77.0865
sector 43,1.25,538.0,2.0,0.0023234200743494,0.0,0.0,0.0,0.0,4.25,1,1,0,1,1,1,0,0,28.4629,77.0772
sector 43,9.0,3077.36,2.0,0.0029245847089713,0.0,0.0,0.0,0.0,4.25,1,1,0,1,1,0,0,0,28.4629,77.0772
sector 95,0.85,903.84,2.0,0.0009404319348557,0.0,0.0,0.0,0.0,4.25,0,0,0,0,0,0,0,0,28.4172,76.9081
sector 102,3.62,2238.08,3.0,0.0016174578209894,1.0,0.0,0.0,1.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 25,9.5,2840.64,3.0,0.0033443167736848,0.0,1.0,1.0,0.0,5.0,1,1,0,0,0,1,0,0,28.4844,77.086
sector 99a,0.96,1011.44,3.0,0.0009491418176065,0.0,0.0,0.0,0.0,3.25,1,1,1,1,1,0,1,1,28.4561,76.9542
sector 88b,4.15,4497.68,2.0,0.0009226979242631,1.0,1.0,0.0,1.0,4.0,0,0,1,0,0,0,0,0,28.4446,76.9542
sector 88b,3.48,3593.84,2.0,0.0009683235758965,1.0,1.0,0.0,1.0,3.0,0,0,1,0,0,0,0,0,28.4446,76.9542
sector 88b,2.91,2700.76,2.0,0.0010774744886624,1.0,1.0,0.0,1.0,4.0,0,0,1,0,0,0,0,0,28.4446,76.9542
sector 88b,2.85,2700.76,2.0,0.001055258519824,1.0,1.0,0.0,1.0,3.0,0,0,1,0,0,0,0,0,28.4446,76.9542
sector 88b,2.83,2431.76,2.0,0.0011637661611343,1.0,1.0,0.0,1.0,4.0,0,0,1,0,0,0,0,0,28.4446,76.9542
sector 88b,2.64,2162.76,2.0,0.0012206624868223,1.0,1.0,0.0,1.0,3.0,0,0,1,0,0,0,0,0,28.4446,76.9542
sector 88b,2.57,2162.76,2.0,0.0011882964360354,1.0,1.0,0.0,1.0,4.0,0,0,1,0,0,0,0,0,28.4446,76.9542
sector 88b,1.65,182.92,2.0,0.009020336759239,1.0,1.0,0.0,1.0,3.0,0,0,1,0,0,0,0,0,28.4446,76.9542
sector 88b,1.57,1484.88,2.0,0.0010573244976025,1.0,1.0,0.0,1.0,4.0,0,0,1,0,0,0,0,0,28.4446,76.9542
sector 88b,1.53,1484.88,2.0,0.0010303862938419,1.0,0.0,0.0,1.0,3.0,0,0,1,0,0,0,0,0,28.4446,76.9542
sector 88b,1.26,1172.84,2.0,0.0010743153371303,1.0,1.0,0.0,1.0,4.0,1,1,1,1,1,0,1,1,28.4446,76.9542
sector 88a,2.73,2431.76,2.0,0.0011226436819422,1.0,1.0,0.0,1.0,3.0,0,0,1,1,1,0,1,1,28.4347,76.9557
sector 88a,2.52,2162.76,2.0,0.0011651778283304,1.0,1.0,0.0,1.0,4.0,0,0,1,1,1,0,1,1,28.4347,76.9557
sector 41,6.25,2162.76,4.0,0.0028898259631211,0.0,1.0,1.0,0.0,5.0,1,1,1,1,1,0,0,0,28.4557,77.0632
sector 88a,1.65,1345.0,2.0,0.0012267657992565,1.0,1.0,0.0,1.0,4.0,0,0,1,1,1,0,1,1,28.4347,76.9557
sector 88a,1.67,1345.0,2.0,0.0012416356877323,1.0,1.0,0.0,1.0,3.0,0,0,1,1,1,0,1,1,28.4347,76.9557
sector 25,6.5,2259.6,1.0,0.0028766153301469,1.0,1.0,1.0,1.0,5.0,1,1,0,0,0,1,0,0,28.4844,77.086
sector 25,10.0,3615.36,1.0,0.0027659762789874,0.0,1.0,0.0,0.0,5.0,1,1,0,0,0,1,0,0,28.4844,77.086
sector 85,1.35,96.84,2.0,0.0139405204460966,1.0,1.0,1.0,1.0,4.875,0,0,0,0,0,0,0,0,28.4042,76.9513
sector 78,2.4,1624.76,2.0,0.0014771412393214,1.0,1.0,1.0,1.0,4.25,0,0,0,0,0,0,0,0,28.3733,76.9729
sector 95,1.04,1172.84,3.0,0.0008867364687425,0.0,0.0,0.0,0.0,4.25,0,0,1,0,0,1,1,1,28.4172,76.9081
sector 95,0.8,903.84,3.0,0.0008851124092759,0.0,0.0,0.0,0.0,4.25,0,0,1,0,0,1,1,1,28.4172,76.9081
sector 95,1.26,1506.4,3.0,0.0008364312267657,0.0,0.0,0.0,0.0,4.25,0,0,0,0,0,0,0,0,28.4172,76.9081
sector 95,1.33,1603.24,3.0,0.0008295701205059,0.0,0.0,0.0,0.0,4.25,0,0,0,0,0,0,0,0,28.4172,76.9081
sector 95,0.94,1129.8,3.0,0.0008320056647194,0.0,0.0,0.0,0.0,4.25,0,0,0,0,0,0,0,0,28.4172,76.9081
sector 99a,1.02,1011.44,3.0,0.0010084631812069,0.0,0.0,0.0,0.0,3.25,1,1,1,1,1,0,1,1,28.4561,76.9542
sector 95,0.92,1032.96,3.0,0.0008906443618339,0.0,0.0,0.0,0.0,4.25,0,0,1,0,0,1,1,1,28.4172,76.9081
sector 78,1.67,150.64,3.0,0.0110860329261816,0.0,0.0,0.0,0.0,4.25,0,0,1,1,1,0,0,1,28.3733,76.9729
sector 17,7.26,5175.56,2.0,0.0014027467559066,1.0,1.0,0.0,1.0,5.0,1,1,0,1,1,0,0,0,28.4791,77.0608
sector 57,6.45,2700.76,1.0,0.0023882166501281,0.0,0.0,1.0,1.0,4.0,1,1,1,1,1,1,0,0,28.4232,77.0752
sector 99a,1.04,1108.28,1.0,0.0009383910203197,1.0,1.0,1.0,1.0,3.25,0,0,1,1,1,0,1,1,28.4561,76.9542
sector 88a,1.45,1237.4,4.0,0.0011718118635849,1.0,1.0,1.0,1.0,3.0,1,1,1,1,1,0,0,1,28.4347,76.9557
sector 108,2.18,1624.76,1.0,0.001341736625717,1.0,1.0,1.0,1.0,4.375,0,0,1,1,1,0,0,1,28.5134,76.983
sector 102,3.75,2248.84,1.0,0.0016675263691503,1.0,1.0,1.0,1.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 26,6.5,269.0,1.0,0.0241635687732342,1.0,1.0,1.0,1.0,5.0,1,1,1,1,1,0,1,1,28.4757,77.1032
sector 92,6.25,4497.68,1.0,0.0013896053076252,1.0,1.0,1.0,1.0,4.0,0,0,0,0,0,0,0,0,28.4079,76.9153
sector 47,19.0,9673.24,2.0,0.0019641815978927,1.0,1.0,1.0,1.0,4.75,0,0,1,1,1,0,1,0,28.4276,77.0492
sector 50,11.25,3238.76,1.0,0.0034735516061702,1.0,1.0,1.0,1.0,5.0,0,0,1,1,1,1,1,0,28.4178,77.0628
sector 88a,6.0,5401.52,1.0,0.00111079844192,1.0,1.0,1.0,1.0,4.0,0,0,1,1,1,0,1,1,28.4347,76.9557
sector 88a,3.01,2356.44,1.0,0.001277350579688,1.0,1.0,1.0,1.0,3.0,0,0,1,1,1,0,1,1,28.4347,76.9557
sector 95,1.25,1398.8,2.0,0.000893623105519,1.0,1.0,1.0,1.0,4.25,0,0,0,0,0,0,0,0,28.4172,76.9081
sector 88a,3.31,2711.52,1.0,0.0012207175311264,1.0,1.0,1.0,1.0,3.0,0,0,1,1,1,0,1,1,28.4347,76.9557
sector 88a,2.09,1635.52,1.0,0.0012778810408921,1.0,1.0,1.0,1.0,4.0,0,0,1,1,1,0,1,1,28.4347,76.9557
sector 88a,2.99,2334.92,1.0,0.0012805577921299,1.0,1.0,1.0,1.0,3.0,0,0,1,1,1,0,1,1,28.4347,76.9557
sector 88b,1.87,1603.24,1.0,0.00116638806417,1.0,1.0,1.0,1.0,4.0,1,1,1,1,1,0,1,1,28.4446,76.9542
sector 88b,1.2,1011.44,1.0,0.0011864272720082,1.0,1.0,1.0,1.0,3.0,0,0,1,0,0,0,0,0,28.4446,76.9542
sector 88b,1.3,1011.44,3.0,0.0012852962113422,1.0,1.0,1.0,1.0,4.0,0,0,1,0,0,0,0,0,28.4446,76.9542
sector 88b,1.96,1624.76,2.0,0.0012063320121125,1.0,0.0,0.0,0.0,3.0,0,0,1,0,0,0,0,0,28.4446,76.9542
sector 88b,1.9,1484.88,2.0,0.0012795646786272,1.0,1.0,1.0,1.0,4.0,1,1,1,1,1,0,1,1,28.4446,76.9542
sector 99a,2.05,1614.0,1.0,0.001270136307311,1.0,1.0,0.0,1.0,3.25,0,0,1,1,1,0,1,0,28.4561,76.9542
sector 95,1.1,1076.0,2.0,0.0010223048327137,0.0,0.0,0.0,0.0,4.25,0,0,0,0,0,0,0,0,28.4172,76.9081
sector 50,4.8,2162.76,3.0,0.002219386339677,1.0,1.0,1.0,1.0,4.75,0,0,1,1,1,0,1,0,28.4178,77.0628
sector 88,2.97,269.0,1.0,0.0110408921933085,1.0,1.0,0.0,1.0,4.0,0,0,1,0,0,0,1,1,28.422,76.9571
sector 46,5.92,2367.2,1.0,0.002500844880027,1.0,1.0,1.0,1.0,4.25,0,0,1,1,1,0,1,0,28.4374,77.0586
sector 46,1.35,559.52,1.0,0.0024127823849013,1.0,1.0,1.0,1.0,4.25,0,0,1,1,1,0,1,0,28.4374,77.0586
sector 102,3.39,2722.28,3.0,0.0012452796920228,1.0,1.0,1.0,1.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 99,5.2,4196.4,1.0,0.0012391573729863,1.0,1.0,1.0,1.0,4.375,0,0,1,1,1,0,1,1,28.464,76.9614
sector 99,4.12,2808.36,3.0,0.0014670483841102,1.0,1.0,1.0,1.0,4.375,0,0,1,1,1,0,1,0,28.464,76.9614
sector 102,3.0,2022.88,1.0,0.0014830340900102,1.0,1.0,1.0,1.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 102,2.6,1646.28,2.0,0.0015793182204728,1.0,1.0,1.0,1.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 102,4.5,2722.28,1.0,0.0016530261398533,1.0,1.0,1.0,1.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 88,2.07,182.92,1.0,0.0113164224797725,1.0,1.0,0.0,1.0,4.0,0,0,1,0,0,0,1,1,28.422,76.9571
sector 99,3.93,2356.44,1.0,0.0016677700259713,1.0,1.0,0.0,1.0,4.375,0,0,1,1,1,0,1,1,28.464,76.9614
sector 46,2.96,1452.6,1.0,0.0020377254577998,1.0,1.0,1.0,1.0,4.25,0,0,1,1,1,0,1,0,28.4374,77.0586
sector 99,4.28,2657.72,1.0,0.0016104029017353,1.0,1.0,0.0,1.0,4.375,0,0,1,1,1,0,1,1,28.464,76.9614
sector 102,6.34,4228.68,1.0,0.0014992858291476,1.0,1.0,0.0,1.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 102,3.06,1624.76,1.0,0.0018833550801349,1.0,1.0,0.0,1.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 102,4.46,2227.32,1.0,0.0020024064795359,1.0,1.0,0.0,1.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 102,4.39,2722.28,1.0,0.0016126188342124,1.0,1.0,0.0,1.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 102,3.38,2022.88,1.0,0.0016708850747449,1.0,1.0,0.0,1.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 102,4.13,2248.84,1.0,0.0018365023745575,1.0,1.0,0.0,1.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 102,6.11,473.44,1.0,0.0129055424129773,1.0,1.0,0.0,1.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 102,2.97,1624.76,1.0,0.0018279622836603,1.0,1.0,0.0,1.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 102,4.34,2227.32,1.0,0.0019485300720147,1.0,1.0,0.0,1.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 102,4.24,2722.28,1.0,0.001557517962884,1.0,1.0,0.0,1.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
sector 102,3.26,2022.88,1.0,0.0016115637111445,1.0,1.0,1.0,1.0,4.125,1,1,1,0,0,0,1,1,28.475,76.9715
